phishing,url,url_len,host_len,path_len,query_len,is_https,count_dots,count_hyphen,count_at,count_qm,count_eq,count_slash,count_double_slash,count_digits,has_ip,has_shortener,has_keyword,subdomain_len,domain,suffix,domain_entropy,domain_age,days_to_expire,registration_length
0,https://www.zoominfo.com/people/Morin_Sophie_943675977.aspx,59,16,35,0,1,2,0,0,0,0,4,0,9,0,0,0,3,zoominfo,com,2.952819531114783,8047,1190,9237
0,https://www.lyricsmode.com/lyrics/e/elton_john/give_peace_a_chance.html,71,18,45,0,1,2,0,0,0,0,6,0,0,0,0,0,3,lyricsmode,com,3.4613201402110083,6906,1859,8766
0,https://www.punknews.org/article/41195,38,16,14,0,1,2,0,0,0,0,4,0,5,0,0,0,3,punknews,org,3.25,9568,293,9861
0,https://www.courts.phila.gov/docs/abslist.htm,45,20,17,0,1,3,0,0,0,0,4,0,0,0,0,0,10,phila,gov,3.746439344671016,10252,360,10613
0,https://www.jeffersonpva.ky.gov/,32,23,1,0,1,3,0,0,0,0,3,0,0,0,0,0,16,ky,gov,3.762267390651494,8854,313,9167
0,https://www.en.wordpress.com/tag/808s-heartbreak/,49,20,21,0,1,3,1,0,0,0,5,0,3,0,0,0,6,wordpress,com,3.284183719779189,9369,2683,12053
0,https://www.openhardwaresummit.org/schedule-2011-2/,51,26,17,0,1,2,2,0,0,0,4,0,5,0,0,0,3,openhardwaresummit,org,3.825251737288651,5590,253,5844
0,https://www.carriermix.com/cable/videotron.php,46,18,20,0,1,2,0,0,0,0,4,0,0,0,0,0,3,carriermix,com,3.197159723424149,-1,-1,-1
0,https://www.howtogetin.com/colleges/laney-college/,50,18,24,0,1,2,1,0,0,0,5,0,0,0,0,0,3,howtogetin,com,3.2390979179887864,9361,134,9496
0,https://www.theconstantgardener.com/main_site.html,50,27,15,0,1,2,0,0,0,0,3,0,0,0,0,0,3,theconstantgardener,com,3.6800893536948065,8022,13,8036
0,https://www.naturespoisonivyrelief.com/,39,30,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,naturespoisonivyrelief,com,4.0062389286533895,5688,520,6209
0,https://www.en.wikipedia.org/wiki/Bannister_Federal_Complex,59,20,31,0,1,3,0,0,0,0,4,0,0,0,0,0,6,wikipedia,org,3.3464393446710154,9053,77,9131
0,https://www.news.owu.edu/,25,16,1,0,1,3,0,0,0,0,3,0,0,0,0,0,8,owu,edu,2.7272170014624826,12362,276,12639
0,https://www.facebook.com/pages/Marathon-Oasis-de-Montreal/123974107673472,73,16,49,0,1,2,3,0,0,0,5,0,15,0,0,0,3,facebook,com,3.1556390622295662,10439,3075,13514
0,https://www.rfcexpress.com/lawsuits/trademark-lawsuits/kansas-district-court/67102/bouncing-bear-botanicals-inc-v-ktw-enterprises-ltd/summary/,142,18,116,0,1,2,10,0,0,0,9,0,5,0,0,0,3,rfcexpress,com,3.350209029099897,6772,167,6940
0,https://www.dianamovies.com/home/tube/sonja.html,48,19,21,0,1,2,0,0,0,0,5,0,0,0,0,0,3,dianamovies,com,3.471354487013929,6898,406,7305
0,https://www.metro.net/around/maps/go-metro-bob-hope-airport/,60,13,39,0,1,2,4,0,0,0,6,0,0,0,0,0,3,metro,net,2.873140679513133,11577,2668,14246
0,https://www.moviemistakes.com/film1299,38,21,9,0,1,2,0,0,0,0,3,0,4,0,0,0,3,moviemistakes,com,3.463280517810811,9750,111,9862
0,https://www.womensprowrestling.blogspot.com/2008/10/vivian-vachon.html,70,35,27,0,1,3,1,0,0,0,5,0,6,0,0,0,22,blogspot,com,3.7370242754249503,9219,276,9496
0,https://www.bio.parkwestgallery.com/artists/Roy-Fairchild,57,27,22,0,1,3,1,0,0,0,4,0,0,0,0,0,7,parkwestgallery,com,3.9121138909722286,10213,742,10956
0,https://www.amazon.com/phrase/Bloc-Quebecois,44,14,22,0,1,2,1,0,0,0,4,0,0,0,0,0,3,amazon,com,2.8962915290459277,11318,368,11686
0,https://www.abetteroakland.com/,31,22,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,abetteroakland,com,3.6635327548042547,6746,193,6940
0,https://www.thefullwiki.org/History_of_the_United_States_Marine_Corps,69,19,42,0,1,2,0,0,0,0,3,0,0,0,0,0,3,thefullwiki,org,3.5110854081804272,6136,437,6574
0,https://www.forums.jetcareers.com/mind-numbing-topics/6858-ameriflight.html,75,25,42,0,1,3,3,0,0,0,4,0,4,0,0,0,10,jetcareers,com,3.5630741894285696,9429,67,9497
0,https://www.songfacts.com/detail.php?id=13410,45,17,11,8,1,2,0,0,1,1,3,0,5,0,0,0,3,songfacts,com,3.3371753411230767,9576,1746,11322
0,https://www.countyjailinmatesearch.com/l-counties-jails.html,60,30,22,0,1,2,2,0,0,0,3,0,0,0,0,0,3,countyjailinmatesearch,com,3.964735178725505,818,277,1096
0,https://www.ebay.com/itm/1938-Play-Ball-Kelloggs-Lew-Fonseca-/350439394619,74,12,54,0,1,2,6,0,0,0,5,0,16,0,0,0,3,ebay,com,3.0220552088742005,11042,3201,14244
0,https://www.netflix.com/Movie/Eternal-Sunshine-of-the-Spotless-Mind/60034545,76,15,53,0,1,2,5,0,0,0,5,0,8,0,0,0,3,netflix,com,3.456564762130954,10212,743,10956
0,https://www.mylife.com/patriciaconvent,38,14,16,0,1,2,0,0,0,0,3,0,0,0,0,0,3,mylife,com,3.1820058147602133,10415,542,10958
0,https://www.amazon.com/Mighty-Ship-Angela-Desveaux/dp/B001C4Z7AQ,64,14,42,0,1,2,3,0,0,0,5,0,5,0,0,0,3,amazon,com,2.8962915290459277,11318,368,11686
0,https://www.ncstrl.org/,23,14,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,ncstrl,org,3.1820058147602133,11002,319,11322
0,https://www.corkin.com/listings/viewlisting.cfm?t=Bachelor-Los-Angeles-california-Stripper-800-491-4155-Los-Angeles&listingid=249850,132,14,25,84,1,2,9,0,1,2,4,0,16,0,0,0,3,corkin,com,3.0391486719030705,6283,290,6574
0,https://www.alde.eu/alde-group/national-delegation-elected-meps/,64,11,45,0,1,2,4,0,0,0,5,0,0,0,0,0,3,alde,eu,2.6635327548042547,-1,-1,-1
0,https://www.mylife.com/marctrudeltrudel,39,14,17,0,1,2,0,0,0,0,3,0,0,0,0,0,3,mylife,com,3.1820058147602133,10415,542,10958
0,https://www.imdb.com/name/nm0251416/,36,12,16,0,1,2,0,0,0,0,5,0,7,0,0,0,3,imdb,com,2.8553885422075336,10888,68,10957
0,https://www.linkedin.com/pub/james-jeffries/4/598/406,53,16,29,0,1,2,1,0,0,0,7,0,7,0,0,0,3,linkedin,com,3.327819531114783,8395,370,8766
0,https://www.pipl.com/directory/people/Horace/Hobbs,50,12,30,0,1,2,0,0,0,0,6,0,0,0,0,0,3,pipl,com,2.8553885422075336,9465,31,9497
0,https://www.matchcollege.com/college/122296/Samuel-MerrITT-University/CA,72,20,44,0,1,2,2,0,0,0,6,0,6,0,0,0,3,matchcollege,com,3.3464393446710154,6886,53,6940
0,https://www.absoluteastronomy.com/topics/San_Jose_Sharks,56,25,23,0,1,2,0,0,0,0,4,0,0,0,0,0,3,absoluteastronomy,com,3.733660689688186,9175,320,9496
0,https://www.manta.com/c/mmcnwtz/senator-ellen-corbett,53,13,32,0,1,2,2,0,0,0,5,0,0,0,0,0,3,manta,com,2.873140679513133,7963,72,8036
0,https://www.facebook.com/GlenMurrayMPP,38,16,14,0,1,2,0,0,0,0,3,0,0,0,0,0,3,facebook,com,3.1556390622295662,10439,3075,13514
0,https://www.youtube.com/watch?v=qYBsStg4QVs,43,15,6,13,1,2,0,0,1,1,3,0,1,0,0,0,3,youtube,com,3.1898980954642875,7559,110,7670
0,https://www.snake43.webs.com/weeklywar1917.htm,46,20,18,0,1,3,0,0,0,0,3,0,6,0,0,0,11,webs,com,3.484183719779189,11164,159,11324
0,https://www.morayproperty.co.uk/,32,23,1,0,1,3,0,0,0,0,3,0,0,0,0,0,3,morayproperty,co.uk,3.5227119556807573,-1,-1,-1
0,https://www.ussoccer.com/News/Federation-Services/2010/03/President-and-CEO-of-AEG-im-Leiweke-Joins-Team-To-Bring-FIFA-World-Cup-To-United-States.aspx,150,16,126,0,1,2,17,0,0,0,7,0,6,0,0,0,3,ussoccer,com,3.0306390622295662,10538,1322,11860
0,https://www.torrentz.eu/43c53198bce088b8ef9882b227c9dce7867959fb,64,15,41,0,1,2,0,0,0,0,3,0,26,0,0,0,3,torrentz,eu,3.056564762130954,-1,-1,-1
0,https://www.change.org/petitions/liberman-broadcasting-inc-houston-bring-back-kqqk,82,14,60,0,1,2,6,0,0,0,4,0,0,0,0,0,3,change,org,3.1820058147602133,11240,1179,12420
0,https://www.dropyourgloves.com/Fights/LeagueSeason.aspx?League=28&Season=2012,77,22,25,21,1,2,0,0,1,2,4,0,6,0,0,0,3,dropyourgloves,com,3.6978458230844122,1691,134,1826
0,https://www.jacquesgarnierphotography.com/,42,33,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,jacquesgarnierphotography,com,4.104407755459851,-1,-1,-1
0,https://www.milbrandts.blogspot.com/,36,27,1,0,1,3,0,0,0,0,3,0,0,0,0,0,14,blogspot,com,3.856196298219379,9219,276,9496
0,https://www.imdb.com/company/co0000756/,39,12,19,0,1,2,0,0,0,0,5,0,7,0,0,0,3,imdb,com,2.8553885422075336,10888,68,10957
0,https://www.debtconsolidationsa.co.za/,38,29,1,0,1,3,0,0,0,0,3,0,0,0,0,0,3,debtconsolidationsa,co.za,3.6764409086968683,-1,-1,-1
0,https://www.youtube.com/watch?v=qzeGvJg9BfE,43,15,6,13,1,2,0,0,1,1,3,0,1,0,0,0,3,youtube,com,3.1898980954642875,7559,110,7670
0,https://www.rottentomatoes.com/m/1042135-malcolm_x/,51,22,21,0,1,2,1,0,0,0,5,0,7,0,0,0,3,rottentomatoes,com,3.2433003685389576,9663,563,10227
0,https://www.en.wikipedia.org/wiki/Burbank_City_Hall,51,20,23,0,1,3,0,0,0,0,4,0,0,0,0,0,6,wikipedia,org,3.3464393446710154,9053,77,9131
0,https://www.lyricsbay.com/coeur_de_pirate_lyrics.html,53,17,28,0,1,2,0,0,0,0,3,0,0,0,0,0,3,lyricsbay,com,3.4548223999466057,1639,186,1826
0,https://www.porthopehistory.com/1948directory/phdirectory1948_index.htm,71,23,40,0,1,2,0,0,0,0,4,0,8,0,0,0,3,porthopehistory,com,3.5342190211803404,7655,14,7670
0,https://www.wisegeek.com/what-is-a-checking-account.htm,55,16,31,0,1,2,4,0,0,0,3,0,0,0,0,1,3,wisegeek,com,3.077819531114783,8056,344,8401
0,https://www.brooklynvegan.com/tag/The+Luyas,43,21,14,0,1,2,0,0,0,0,4,0,0,0,0,0,3,brooklynvegan,com,3.7489948035250964,8131,634,8766
0,https://www.arrival.aeroplan.com/miles-play,43,24,11,0,1,3,1,0,0,0,3,0,0,0,0,0,11,aeroplan,com,3.4906015629507223,10574,16,10591
0,https://www.shortopedia.com/P/O/Polish_composers,48,19,21,0,1,2,0,0,0,0,5,0,0,0,0,0,3,shortopedia,com,3.6421498816369042,2722,199,2922
0,https://www.citymelt.com/county/Virginia/New+Kent+County-VA.html,64,16,40,0,1,2,1,0,0,0,5,0,0,0,0,0,3,citymelt,com,3.202819531114783,6459,115,6575
0,https://www.foosa.do.am/news/fusa_gamepad_version_03/2010-01-03-23,66,15,43,0,1,3,3,0,0,0,5,0,12,0,0,0,9,do,am,2.8225797618424915,-1,-1,-1
0,https://www.schooltube.com/video/f7f9f95488092e1616b5/Welcome-to-Westport-Middle-School,87,18,61,0,1,2,4,0,0,0,5,0,15,0,0,0,3,schooltube,com,3.4193819456463714,7235,69,7305
0,https://www.youtube.com/watch?v=AGSt0QPX73w,43,15,6,13,1,2,0,0,1,1,3,0,3,0,0,0,3,youtube,com,3.1898980954642875,7559,110,7670
0,https://www.genforum.genealogy.com/macaulay/,44,26,10,0,1,3,0,0,0,0,4,0,0,0,0,0,12,genealogy,com,3.6321921215711943,9761,100,9862
0,https://www.youtube.com/watch?v=b0b85jv7tMA,43,15,6,13,1,2,0,0,1,1,3,0,4,0,0,0,3,youtube,com,3.1898980954642875,7559,110,7670
0,https://www.veromi.com/FL/Larry-Morgan.aspx,43,14,21,0,1,2,1,0,0,0,4,0,0,0,0,0,3,veromi,com,3.0391486719030705,7443,226,7670
0,https://www.crtc.gc.ca/eng/transcripts/2010/tb0118.html,55,14,33,0,1,3,0,0,0,0,6,0,8,0,0,0,3,crtc,gc.ca,2.556656707462823,-1,-1,-1
0,https://www.fightworld.tv/en/news/canada-news/item/steve-bosse-signs-with-instinct-mma-fightworld-news,102,17,77,0,1,2,8,0,0,0,7,0,0,0,0,0,3,fightworld,tv,3.381580488309163,1757,68,1826
0,https://www.stubhub.com/rogers-cup-tennis-tickets/,50,15,27,0,1,2,3,0,0,0,4,0,0,0,0,0,3,stubhub,com,3.1898980954642875,9257,238,9496
0,https://www.biz.yahoo.com/e/070606/novs.pk8-k.html,50,17,25,0,1,3,1,0,0,0,5,0,7,0,0,0,7,yahoo,com,3.2483650467509033,11240,83,11324
0,https://www.myspace.com/alprestonsoul,37,15,14,0,1,2,0,0,0,0,3,0,0,0,0,0,3,myspace,com,3.1898980954642875,10840,1214,12055
0,https://www.justlanded.com/english/South-Africa/Forums/Culture/Racism-against-white-people-in-South-Africa,106,18,80,0,1,2,7,0,0,0,7,0,0,0,0,0,3,justlanded,com,3.6835423624332306,8372,758,9131
0,https://www.en.wikipedia.org/wiki/Kenneth_Tobey,47,20,19,0,1,3,0,0,0,0,4,0,0,0,0,0,6,wikipedia,org,3.3464393446710154,9053,77,9131
0,https://www.footymania.com/league.phtml?leagueID=5,50,18,13,10,1,2,0,0,1,1,3,0,1,0,0,0,3,footymania,com,3.3082708345352603,8445,2614,11059
0,https://www.bleacherreport.com/articles/385364-trying-to-predict-the-cfl-drafts-first-two-rounds,96,22,66,0,1,2,9,0,0,0,4,0,6,0,0,0,3,bleacherreport,com,3.5383105956150063,7404,265,7670
0,https://www.nethelper.com/article/1982_Kansas_City_Royals_season,64,17,39,0,1,2,0,0,0,0,4,0,4,0,0,0,3,nethelper,com,3.4104172527605194,10840,118,10959
0,https://www.rivals.yahoo.com/ncaa/basketball/players/88831,58,20,30,0,1,3,0,0,0,0,6,0,5,0,0,0,10,yahoo,com,3.508694969562842,11240,83,11324
0,https://www.askville.amazon.com/started-chase-Shane-Michel-police/AnswerViewer.do?requestId=54756638,100,23,50,18,1,3,4,0,1,1,4,0,8,0,0,0,12,amazon,com,3.642489673166126,11318,368,11686
0,https://www.en.wikipedia.org/wiki/Category:River_class_frigates_of_the_Royal_Navy,81,20,53,0,1,3,0,0,0,0,4,0,0,0,0,0,6,wikipedia,org,3.3464393446710154,9053,77,9131
0,https://www.uk.ask.com/wiki/Brendan_Rodgers,43,14,21,0,1,3,0,0,0,0,4,0,0,0,0,0,6,ask,com,2.9852281360342516,9869,356,10226
0,https://www.filmroman.com/content/0.html,40,17,15,0,1,2,0,0,0,0,4,0,1,0,0,0,3,filmroman,com,3.29277019393699,-1,-1,-1
0,https://www.energyhealingfairs.com/?page_id=107,47,26,1,11,1,2,0,0,1,1,3,0,3,0,0,0,3,energyhealingfairs,com,3.873140679513133,-1,-1,-1
0,https://www.flickr.com/photos/hollywoodplace/5118597277/,56,14,34,0,1,2,0,0,0,0,6,0,10,0,0,0,3,flickr,com,3.1820058147602133,8010,390,8401
0,https://www.bleacherreport.com/articles/879039-soccer-wags-meet-the-top-english-footballers-wives,97,22,67,0,1,2,8,0,0,0,4,0,6,0,0,0,3,bleacherreport,com,3.5383105956150063,7404,265,7670
0,https://www.rati.com/ALLANDING_1277.htm,39,12,19,0,1,2,0,0,0,0,3,0,4,0,0,0,3,rati,com,3.0220552088742005,10691,264,10956
0,https://www.zipskinny.com/,26,17,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,zipskinny,com,3.4548223999466057,6869,70,6940
0,https://www.qualitywriter.com/,30,21,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,qualitywriter,com,3.6304126608739984,1075,20,1096
0,https://www.ballotpedia.org/wiki/index.php/Republican_Party,59,19,32,0,1,2,0,0,0,0,5,0,0,0,0,0,3,ballotpedia,org,3.5766176449086657,6734,205,6940
0,https://www.gopetition.com/petitions/put-big-wolf-on-campus-on-dvd.html,71,18,45,0,1,2,6,0,0,0,4,0,0,0,0,0,3,gopetition,com,3.3082708345352603,-1,-1,-1
0,https://www.antioch.il.gov/seniorcenter.html,44,18,18,0,1,3,0,0,0,0,3,0,0,0,0,0,11,il,gov,3.4193819456463714,8361,323,8685
0,https://www.at1ce.org/themenreihe.p?c=People%20by%20city%20in%20Iran,68,13,14,32,1,2,0,0,1,1,3,0,9,0,0,0,3,at1ce,org,3.180832987205441,146,218,365
0,https://www.classic-horror.com/reviews/them_1954,48,22,18,0,1,2,1,0,0,0,4,0,4,0,0,0,3,classic-horror,com,3.4130884364257574,9235,260,9496
0,https://www.amazon.co.uk/Lee-Mack-Going-Out-Live/dp/B003LLA3FW,62,16,38,0,1,3,4,0,0,0,5,0,4,0,0,0,3,amazon,co.uk,3.1556390622295662,10679,403,11083
0,https://www.absoluteastronomy.com/topics/jack_london,52,25,19,0,1,2,0,0,0,0,4,0,0,0,0,0,3,absoluteastronomy,com,3.733660689688186,9175,320,9496
0,https://www.willyson.com/hamlet/?p=act3scene2,45,16,8,12,1,2,0,0,1,1,4,0,2,0,0,0,3,willyson,com,3.125,6958,346,7305
0,https://www.publications.mcgill.ca/reporter/2011/10/culture-change-reverses-fortunes-for-rugby-martlets/,104,26,70,0,1,3,6,0,0,0,7,0,6,0,0,0,16,mcgill,ca,3.7091151984942714,-1,-1,-1
0,https://www.blog.chron.com/immigration/2009/11/lou-dobbs-deported-from-cnn-liberal-groups-cheer/,96,18,70,0,1,3,7,0,0,0,7,0,6,0,0,0,8,chron,com,3.266332639970623,12969,180,13150
0,https://www.redfin.com/MD/Annapolis/1149-Mermaid-Dr-21409/home/10140979,71,14,49,0,1,2,3,0,0,0,7,0,17,0,0,0,3,redfin,com,3.3248629576173565,9309,186,9495
0,https://www.english.turkcebilgi.com/Georgia+Bulldogs+football,61,27,26,0,1,3,0,0,0,0,3,0,0,0,0,0,11,turkcebilgi,com,3.930270372293453,7719,1411,9131
0,https://www.flixxy.com/aviation-pioneers.htm,44,14,22,0,1,2,1,0,0,0,3,0,0,0,0,0,3,flixxy,com,3.1820058147602133,6898,41,6940
0,https://www.homeopathica.com/?p=37,34,20,1,4,1,2,0,0,1,1,3,0,2,0,0,0,3,homeopathica,com,3.3464393446710154,6672,267,6940
0,https://www.canadianbusiness.com/article/26496--the-french-connection,69,24,37,0,1,2,4,0,0,0,4,0,5,0,0,0,3,canadianbusiness,com,3.542481250360578,9944,281,10226
0,https://www.article.wn.com/view/2010/08/14/Rhythm_Ribs_festival_returns_to_18th_and_Vine/,89,18,63,0,1,3,0,0,0,0,8,0,10,0,0,0,11,wn,com,3.350209029099897,11176,3069,14245
0,https://www.en.wiktionary.org/wiki/andando,42,21,13,0,1,3,0,0,0,0,4,0,0,0,0,0,6,wiktionary,org,3.403989446485262,8353,47,8400
0,https://www.powells.com/biblio?isbn=9780451523952,49,15,7,18,1,2,0,0,1,1,3,0,13,0,0,0,3,powells,com,2.9735572622751856,11047,274,11322
0,https://www.momoy.com/2009/04/30/evo-system-modern-wall-mounted-home-entertainment-system/,90,13,69,0,1,2,7,0,0,0,7,0,8,0,0,0,3,momoy,com,2.449311833026446,7474,195,7670
0,https://www.encyclopedia.com/topic/Ohio.aspx,44,20,16,0,1,2,0,0,0,0,4,0,0,0,0,0,3,encyclopedia,com,3.5464393446710156,10139,3373,13513
0,https://www.absoluteastronomy.com/topics/Greyskull,50,25,17,0,1,2,0,0,0,0,4,0,0,0,0,0,3,absoluteastronomy,com,3.733660689688186,9175,320,9496
0,https://www.en.wikipedia.org/wiki/2011_Atlanta_Silverbacks_season,65,20,37,0,1,3,0,0,0,0,4,0,4,0,0,0,6,wikipedia,org,3.3464393446710154,9053,77,9131
0,https://www.worldnavalships.com/forums/showthread.php?p=168287,62,23,22,8,1,2,0,0,1,1,4,0,6,0,0,0,3,worldnavalships,com,3.740953260404839,6753,186,6940
0,https://www.naia.cstv.com/genrel/032408aab.html,47,17,22,0,1,3,0,0,0,0,4,0,6,0,0,0,8,cstv,com,3.29277019393699,9359,136,9495
0,https://www.silentday.org/register.php,38,17,13,0,1,2,0,0,0,0,3,0,0,0,0,0,3,silentday,org,3.6901165175936645,7616,53,7670
0,https://www.commonsensemedia.org/tv-reviews/sonny-chance,56,24,24,0,1,2,2,0,0,0,4,0,0,0,0,0,3,commonsensemedia,org,3.542481250360578,8278,122,8401
0,https://www.atechturbine.com/www/?page_id=112,45,20,5,11,1,2,0,0,1,1,4,0,3,0,0,0,3,atechturbine,com,3.684183719779189,9538,323,9862
0,https://www.fansedge.com/Oklahoma-Sooners-Crimson-Nike-2011-Football-Sideline-Coaches-Dri-FIT-Adjustable-Hat-_1559704031_PD.html,128,16,104,0,1,2,12,0,0,0,3,0,14,0,0,0,3,fansedge,com,3.452819531114783,9833,392,10226
0,https://www.mahalo.com/tamil-film-industry/,43,14,21,0,1,2,2,0,0,0,4,0,0,0,0,0,3,mahalo,com,2.8962915290459277,11206,114,11320
0,https://www.gynsecondopinion.com/book.htm,41,24,9,0,1,2,0,0,0,0,3,0,0,0,0,0,3,gynsecondopinion,com,3.470175521464345,10876,82,10959
0,https://www.sportsblink.com/steiner/mark-messier-new-york-rangers-stanley-cup-champions-parade-autographed-photograph-3331526.php,129,19,102,0,1,2,11,0,0,0,4,0,7,0,0,0,3,sportsblink,com,3.6818808028034025,7115,189,7305
0,https://www.fighters.com/09/01/ea-sports-mma-reveals-lightweight-and-welterweight-rosters,89,16,65,0,1,2,7,0,0,0,5,0,4,0,0,0,3,fighters,com,3.577819531114783,10725,595,11321
0,https://www.ufc131livestreaming.posterous.com/nhl-entry-draft-2011-live-stream-watch-nhl-en,91,37,46,0,1,3,8,0,0,0,3,0,7,0,0,0,23,posterous,com,4.1885226220933465,6517,57,6575
0,https://www.britishpornfilms.com/blog/,38,24,6,0,1,2,0,0,0,0,4,0,0,0,0,0,3,britishpornfilms,com,3.7720552088742005,-1,-1,-1
0,https://www.wn.com/separatist_movement,38,10,20,0,1,2,0,0,0,0,3,0,0,0,0,0,3,wn,com,2.321928094887362,11176,3069,14245
0,https://www.europeanamericansocceracademy.com/news.html,55,37,10,0,1,2,0,0,0,0,3,0,0,0,0,0,3,europeanamericansocceracademy,com,3.64598116476505,-1,-1,-1
0,https://www.kitsapsun.com/photos/2011/jan/15/168652/,52,17,27,0,1,2,0,0,0,0,8,0,12,0,0,0,3,kitsapsun,com,3.572469458770135,7941,94,8036
0,https://www.en.wikipedia.org/wiki/SRC,37,20,9,0,1,3,0,0,0,0,4,0,0,0,0,0,6,wikipedia,org,3.3464393446710154,9053,77,9131
0,https://www.powersports.honda.com/2012/fourtrax-foreman-rubicon.aspx,68,25,35,0,1,3,2,0,0,0,4,0,4,0,0,0,15,honda,com,3.573660689688186,13151,726,13878
0,https://www.dslreports.com/archive/videotron.ca,47,18,21,0,1,2,0,0,0,0,4,0,0,0,0,0,3,dslreports,com,3.4613201402110083,-1,-1,-1
0,https://www.youtube.com/watch?v=Y8GVOwMdFWo,43,15,6,13,1,2,0,0,1,1,3,0,1,0,0,0,3,youtube,com,3.1898980954642875,7559,110,7670
0,https://www.nfl.com/player/babelaufenberg/2519150/profile,57,11,38,0,1,2,0,0,0,0,6,0,7,0,0,0,3,nfl,com,2.8453509366224368,10752,570,11323
0,https://www.acompetitiveedge.com/,33,24,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,acompetitiveedge,com,3.5535088547976783,10127,98,10226
0,https://www.publicrecords.com/people-search-records/daniel-bowser,65,21,36,0,1,2,3,0,0,0,4,0,0,0,0,0,3,publicrecords,com,3.6537567082870015,10555,476,11031
0,https://www.classmates.com/directory/public/memberprofile/list.htm?regId=7636996820,83,18,40,16,1,2,0,0,1,1,6,0,10,0,0,0,3,classmates,com,3.197159723424149,11303,18,11322
0,https://www.yourbittorrent.com/?q=band-in-a-box,47,22,1,15,1,2,3,0,1,1,3,0,0,0,0,0,3,yourbittorrent,com,3.5039975273348483,7307,362,7670
0,https://www.friendsrecords.com/,31,22,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,friendsrecords,com,3.481714572986073,4649,98,4748
0,https://www.discogs.com/artist/Akufen,37,15,14,0,1,2,0,0,0,0,4,0,0,0,0,0,3,discogs,com,3.056564762130954,9189,306,9496
0,https://www.cisablog.tumblr.com/,32,23,1,0,1,3,0,0,0,0,3,0,0,0,0,0,12,tumblr,com,3.6753108689123635,7080,589,7670
0,https://www.rivals.yahoo.com/ncaa/football/players/115634,57,20,29,0,1,3,0,0,0,0,6,0,6,0,0,0,10,yahoo,com,3.508694969562842,11240,83,11324
0,https://www.msdn.microsoft.com/en-us/library/cc168610.aspx,58,22,28,0,1,3,1,0,0,0,5,0,6,0,0,0,8,microsoft,com,3.4130884364257574,12597,187,12785
0,https://www.espn.go.com/mens-college-basketball/team/stats/_/id/2724/wichita-state-shockers,91,15,68,0,1,3,4,0,0,0,9,0,4,0,0,0,8,go,com,3.139572261986723,10153,72,10226
0,https://www.bdblaw.com/peopledetail.asp?id=56,45,14,17,5,1,2,0,0,1,1,3,0,2,0,0,0,3,bdblaw,com,2.950212064914747,10922,34,10957
0,https://www.ihaveyourheart.com/,31,22,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,ihaveyourheart,com,3.6978458230844122,5360,118,5479
0,https://www.montecarloforum.com/forum/general-monte-carlo-talk-9/chevrolet-monte-carlo-time-line-1970-2007-a-15673/page2/,121,23,90,0,1,2,12,0,0,0,7,0,15,0,0,0,3,montecarloforum,com,3.5013978254341027,7930,105,8036
0,https://www.daymix.com/Meteo-Ocean-Indien/,42,14,20,0,1,2,2,0,0,0,4,0,0,0,0,0,3,daymix,com,3.1820058147602133,6214,359,6574
0,https://www.people.famouswhy.com/james_jones/,45,24,13,0,1,3,0,0,0,0,4,0,0,0,0,0,10,famouswhy,com,3.6053885422075336,7159,145,7304
0,https://www.newswire.ca/en/story/611125/the-bram-and-bluma-appel-salon-has-become-toronto-s-literary-hot-spot-in-first-year,123,15,100,0,1,2,15,0,0,0,6,0,6,0,0,0,3,newswire,ca,2.866247897312731,-1,-1,-1
0,https://www.hazegray.org/navhist/canada/ww2/flower/,51,16,27,0,1,2,0,0,0,0,7,0,1,0,0,0,3,hazegray,org,3.202819531114783,9331,164,9495
0,https://www.ticketsnow.com/new-england-revolution-tickets/,58,18,32,0,1,2,3,0,0,0,4,0,0,0,0,0,3,ticketsnow,com,3.2810361125534233,10007,583,10591
0,https://www.pivotalpayments.co.uk/,34,25,1,0,1,3,0,0,0,0,3,0,0,0,0,0,3,pivotalpayments,co.uk,3.943465189601647,-1,-1,-1
0,https://www.mobygames.com/game/windows/diablo-ii/credits,56,17,31,0,1,2,1,0,0,0,6,0,0,0,0,0,3,mobygames,com,3.29277019393699,9767,195,9962
0,https://www.en.goldenmap.com/George_Reed,40,20,12,0,1,3,0,0,0,0,3,0,0,0,0,0,6,goldenmap,com,3.4464393446710155,6698,241,6940
0,https://www.yellowpages.ca/bus/Quebec/Salaberry-de-Valleyfield/Garage-Yves-Leduc/6721380.html,93,18,67,0,1,2,4,0,0,0,7,0,7,0,0,0,3,yellowpages,ca,3.2810361125534233,-1,-1,-1
0,https://www.stampeders.com/multimedia/video/,44,18,18,0,1,2,0,0,0,0,5,0,0,0,0,0,3,stampeders,com,3.4613201402110083,10338,252,10591
